# NEA PSCompPars snapshot, regenerated 2026-05-13 00:30 UTC
# Source: NASA Exoplanet Archive Composite Parameters (DOI: 10.26133/NEA13)
# Count: 6286 planets
# Columns: pl_name | hostname | st_teff | st_logg | st_met (tab-separated)
# Used by sco-ldc as a fallback when the live NEA fetch fails.
Kepler-1628 b	Kepler-1628	3724.0	4.74	0.17
Kepler-1629 b	Kepler-1629	5776.0	4.44	0.05
Kepler-163 b	Kepler-163	5776.0	4.524	0.1412
Kepler-163 c	Kepler-163	5776.0	4.524	0.1412
Kepler-1630 b	Kepler-1630	4736.0	4.66	-0.46
Kepler-1631 b	Kepler-1631	5679.0	4.47	0.04
Kepler-1632 b	Kepler-1632	6137.0	4.33	0.0
Kepler-1633 b	Kepler-1633	6256.0	4.27	0.02
Kepler-1634 b	Kepler-1634	5474.0	4.51	0.02
Kepler-1635 b	Kepler-1635	5347.0	4.53	0.06
Kepler-1636 b	Kepler-1636	5797.0	4.43	0.03
Kepler-1637 b	Kepler-1637	5789.0	4.43	0.07
Kepler-1638 b	Kepler-1638	5710.0	4.47	-0.01
Kepler-1639 b	Kepler-1639	6150.0	4.34	-0.03
Kepler-164 b	Kepler-164	5888.0	4.331	0.0
Kepler-164 c	Kepler-164	5888.0	4.331	0.0
Kepler-164 d	Kepler-164	5888.0	4.331	0.0
Kepler-164 e	Kepler-164	5888.0	4.342	-0.1
Kepler-1640 b	Kepler-1640	6324.0	4.23	0.1
Kepler-1641 b	Kepler-1641	6152.0	4.34	-0.02
Kepler-1641 c	Kepler-1641	6152.0	4.34	-0.02
Kepler-1642 b	Kepler-1642	5355.0	4.54	-0.01
Kepler-1642 c	Kepler-1642	5355.0	4.54	-0.01
Kepler-1643 b	Kepler-1643	4916.0	4.502	-0.01
Kepler-1644 b	Kepler-1644	5499.0	4.53	-0.1
Kepler-1645 b	Kepler-1645	5812.0	4.43	0.04
Kepler-1646 b	Kepler-1646	3299.0	5.01	0.04
Kepler-1647 b	Kepler-1647	6210.0	4.018	-0.14
Kepler-1649 b	Kepler-1649	3240.0	5.004	-0.15
Kepler-1649 c	Kepler-1649	3240.0	5.004	-0.15
Kepler-165 b	Kepler-165	5211.0	4.542	-0.25
Kepler-165 c	Kepler-165	5211.0	4.542	-0.25
Kepler-1650 b	Kepler-1650	3410.0	4.85873	-0.11
Kepler-1651 b	Kepler-1651	3713.0	4.843	-0.16
Kepler-1652 b	Kepler-1652	3638.0	4.878	-0.3
Kepler-1653 b	Kepler-1653	4807.0	4.618	-0.18
Kepler-1654 b	Kepler-1654	5597.0	4.3001	-0.088
Kepler-1655 b	Kepler-1655	6148.0	4.416	-0.24
Kepler-1656 b	Kepler-1656	5569.0	4.40025	0.19
Kepler-1656 c	Kepler-1656	5569.0	4.40025	0.19
Kepler-166 b	Kepler-166	5413.0	4.619	-0.08
Kepler-166 c	Kepler-166	5413.0	4.619	-0.08
Kepler-166 d	Kepler-166	5350.0	4.55	-0.03
Kepler-1660 AB b	Kepler-1660 A	6305.24	4.32	-0.36
Kepler-1661 b	Kepler-1661	5100.0	4.66	-0.12
Kepler-1663 b	Kepler-1663	3844.0	4.62724	0.06
Kepler-1664 b	Kepler-1664	5735.81	4.353	0.3698
Kepler-1665 b	Kepler-1665	5049.84	4.58166	-0.013
Kepler-1666 b	Kepler-1666	6293.0	4.40971	-0.2
Kepler-1666 c	Kepler-1666	6293.0	4.40971	-0.2
Kepler-1667 b	Kepler-1667	5941.54	4.40263	-0.2603
Kepler-1668 b	Kepler-1668	5542.0	4.41433	0.07
Kepler-1669 b	Kepler-1669	4303.0	4.55657	-0.23
Kepler-1669 c	Kepler-1669	4224.0	4.662	-0.2
Kepler-1669 d	Kepler-1669	4224.0	4.662	-0.2
Kepler-167 b	Kepler-167	4884.0	4.579	0.02
Kepler-167 c	Kepler-167	4884.0	4.579	0.02
Kepler-167 d	Kepler-167	4884.0	4.579	0.02
Kepler-167 e	Kepler-167	4884.0	4.579	0.02
Kepler-1670 b	Kepler-1670	5838.0	4.0962	-0.08
Kepler-1671 b	Kepler-1671	5135.55	4.43883	0.2502
Kepler-1672 b	Kepler-1672	6131.95	4.42894	-0.25
Kepler-1673 b	Kepler-1673	6014.95	4.37596	0.228
Kepler-1674 b	Kepler-1674	5473.91	4.53407	0.0562
Kepler-1675 b	Kepler-1675	5853.19	4.35826	0.2537
Kepler-1676 b	Kepler-1676	5878.3	4.471	0.135
Kepler-1677 b	Kepler-1677	6013.72	4.28986	0.108
Kepler-1678 b	Kepler-1678	5754.0	4.60756	0.0
Kepler-1679 b	Kepler-1679	5501.0	4.53812	-0.04
Kepler-168 b	Kepler-168	6282.0	4.422	0.09
Kepler-168 c	Kepler-168	6282.0	4.422	0.09
Kepler-1680 b	Kepler-1680	5021.0	4.64065	-0.07
Kepler-1681 b	Kepler-1681	5756.4	4.538	0.1064
Kepler-1682 b	Kepler-1682	5619.12	4.58277	-0.048
Kepler-1683 b	Kepler-1683	5429.0	4.50699	0.16
Kepler-1684 b	Kepler-1684	4706.54	4.6652	0.1267
Kepler-1685 b	Kepler-1685	5484.0	4.5765	0.21
Kepler-1686 b	Kepler-1686	5714.96	4.28866	0.0775
Kepler-1687 b	Kepler-1687	4132.0	4.52897	-0.14
Kepler-1688 b	Kepler-1688	4632.11	4.6	-0.046
Kepler-1689 b	Kepler-1689	5731.43	4.45124	-0.1455
Kepler-169 b	Kepler-169	4997.0	4.582	0.17
Kepler-169 c	Kepler-169	4997.0	4.582	0.17
Kepler-169 d	Kepler-169	4997.0	4.582	0.17
Kepler-169 e	Kepler-169	4997.0	4.582	0.17
Kepler-169 f	Kepler-169	4997.0	4.582	0.17
Kepler-1690 b	Kepler-1690	5404.0	4.53983	0.0
Kepler-1691 b	Kepler-1691	6000.0	4.37607	0.16
Kepler-1692 b	Kepler-1692	5146.0	4.50241	0.36
Kepler-1693 b	Kepler-1693	5432.34	4.52851	0.026
Kepler-1693 c	Kepler-1693	5553.0	4.33	0.16
Kepler-1694 b	Kepler-1694	4954.0	4.59451	0.14
Kepler-1695 b	Kepler-1695	5473.19	4.43157	-0.0347
Kepler-1696 b	Kepler-1696	5712.0	4.28968	-0.04
Kepler-1697 b	Kepler-1697	4681.53	4.53577	0.0341
Kepler-1698 b	Kepler-1698	4975.03	4.61249	0.08
Kepler-1699 b	Kepler-1699	5575.53	4.618	0.225
Kepler-17 b	Kepler-17	5781.0	4.44616	0.26
Kepler-170 b	Kepler-170	5679.0	4.445	0.39
Kepler-170 c	Kepler-170	5679.0	4.445	0.39
Kepler-1700 b	Kepler-1700	6031.0	4.40949	0.07
Kepler-1701 b	Kepler-1701	5146.0	4.5288	0.03
Kepler-1702 b	Kepler-1702	5093.0	4.64592	-0.24
Kepler-1704 b	Kepler-1704	5746.0	4.031	0.196
Kepler-1705 b	Kepler-1705	6312.0	4.298	-0.2
Kepler-1705 c	Kepler-1705	6312.0	4.298	-0.2
Kepler-1708 b	Kepler-1708	6157.0	4.37	0.0
Kepler-1709 b	Kepler-1709	5918.0	4.403	-0.04
Kepler-171 b	Kepler-171	5642.0	4.566	0.17
Kepler-171 c	Kepler-171	5642.0	4.566	0.17
Kepler-171 d	Kepler-171	5642.0	4.566	0.17
Kepler-1710 b	Kepler-1710	5650.0	4.5	-0.04
Kepler-1711 b	Kepler-1711	5706.0	4.382	0.0
Kepler-1712 b	Kepler-1712	3732.0	4.736	0.02
Kepler-1713 b	Kepler-1713	6477.0	4.224	0.1
Kepler-1714 b	Kepler-1714	6150.0	3.96	0.22
Kepler-1715 b	Kepler-1715	6212.0	4.309	-0.04
Kepler-1716 b	Kepler-1716	4894.0	4.637	-0.24
Kepler-1717 b	Kepler-1717	6200.0	4.072	-0.06
Kepler-1718 b	Kepler-1718	5731.0	4.451	-0.32
Kepler-1719 b	Kepler-1719	5687.0	3.973	0.04
Kepler-172 b	Kepler-172	5526.0	4.375	0.39
Kepler-172 c	Kepler-172	5526.0	4.375	0.39
Kepler-172 d	Kepler-172	5526.0	4.375	0.39
Kepler-172 e	Kepler-172	5526.0	4.375	0.39
Kepler-1720 b	Kepler-1720	5573.0	4.562	-0.04
Kepler-1721 b	Kepler-1721	5351.0	4.582	-0.04
Kepler-1722 b	Kepler-1722	5506.0	4.584	-0.2
Kepler-1723 b	Kepler-1723	6072.0	4.411	-0.3
Kepler-1724 b	Kepler-1724	6092.0	4.496	-0.22
Kepler-1725 b	Kepler-1725	6020.0	4.389	0.0
Kepler-1726 b	Kepler-1726	5316.0	4.57	0.0
Kepler-1727 b	Kepler-1727	5349.0	4.526	-0.12
Kepler-1728 b	Kepler-1728	5170.0	4.574	0.18
Kepler-1729 b	Kepler-1729	3837.0	4.747	-0.06
Kepler-173 b	Kepler-173	6031.0	4.404	0.0357
Kepler-173 c	Kepler-173	6031.0	4.404	0.0357
Kepler-1730 b	Kepler-1730	5942.0	4.327	-0.04
Kepler-1731 b	Kepler-1731	4859.0	4.612	0.0
Kepler-1732 b	Kepler-1732	5821.0	4.108	0.04
Kepler-1733 b	Kepler-1733	6320.0	4.347	0.24
Kepler-1734 b	Kepler-1734	6061.0	4.486	-0.1
Kepler-1735 b	Kepler-1735	3975.0	4.753	-0.34
Kepler-1736 b	Kepler-1736	6085.0	4.451	-0.28
Kepler-1737 b	Kepler-1737	5043.0	4.47	0.3
Kepler-1738 b	Kepler-1738	6063.0	4.47	-0.02
Kepler-1739 b	Kepler-1739	5757.0	4.597	-0.5
Kepler-174 b	Kepler-174	4880.0	4.679	-0.56
Kepler-174 c	Kepler-174	4880.0	4.679	-0.56
Kepler-174 d	Kepler-174	4880.0	4.679	-0.56
Kepler-1740 b	Kepler-1740	5705.0	4.499	-0.06
Kepler-1741 b	Kepler-1741	3683.0	4.84	-0.22
Kepler-1742 b	Kepler-1742	5776.0	4.554	-0.18
Kepler-1743 b	Kepler-1743	5855.0	4.125	0.4
Kepler-1744 b	Kepler-1744	5986.0	4.527	-0.5
Kepler-1745 b	Kepler-1745	5611.0	4.144	0.16
Kepler-1746 b	Kepler-1746	6018.0	4.257	0.06
Kepler-1747 b	Kepler-1747	5477.0	4.557	0.21
Kepler-1748 b	Kepler-1748	5774.0	4.526	-0.22
Kepler-1749 b	Kepler-1749	3957.0	4.693	-0.16
Kepler-175 b	Kepler-175	6064.0	4.472	0.04
Kepler-175 c	Kepler-175	6064.0	4.472	0.04
Kepler-1750 b	Kepler-1750	5644.0	4.457	0.14
Kepler-1751 b	Kepler-1751	6052.0	4.456	-0.26
Kepler-1752 b	Kepler-1752	5446.0	4.525	-0.2
Kepler-1753 b	Kepler-1753	5180.0	4.597	0.0
Kepler-1754 b	Kepler-1754	4723.0	4.557	0.08
Kepler-1755 b	Kepler-1755	6086.0	4.511	-0.26
Kepler-1756 b	Kepler-1756	4915.0	4.512	0.16
Kepler-1757 b	Kepler-1757	5288.0	4.613	-0.24
Kepler-1758 b	Kepler-1758	5557.0	4.037	0.16
Kepler-1759 b	Kepler-1759	5017.0	4.516	-0.02
Kepler-176 b	Kepler-176	5232.0	4.474	0.13
Kepler-176 c	Kepler-176	5232.0	4.474	0.13
Kepler-176 d	Kepler-176	5232.0	4.474	0.13
Kepler-176 e	Kepler-176	5295.0	4.55	0.03
Kepler-1760 b	Kepler-1760	5229.0	4.441	0.08
Kepler-1761 b	Kepler-1761	3871.0	4.744	0.07
Kepler-1762 b	Kepler-1762	6572.0	4.365	0.07
Kepler-1763 b	Kepler-1763	5897.0	4.25	0.02
Kepler-1764 b	Kepler-1764	6461.0	4.396	-0.14
Kepler-1765 b	Kepler-1765	5692.0	4.36	0.04
Kepler-1766 b	Kepler-1766	5868.0	4.363	-0.22
Kepler-1767 b	Kepler-1767	5243.0	4.547	0.14
Kepler-1768 b	Kepler-1768	6050.0	4.137	0.14
Kepler-1769 b	Kepler-1769	6071.0	4.239	-0.06
Kepler-177 b	Kepler-177	5732.0	4.1	-0.11
Kepler-177 c	Kepler-177	5732.0	4.1	-0.11
Kepler-1770 b	Kepler-1770	5602.0	4.404	0.1
Kepler-1771 b	Kepler-1771	5661.0	4.471	0.0
Kepler-1772 b	Kepler-1772	5541.0	4.472	0.12
Kepler-1773 b	Kepler-1773	6183.0	4.301	0.26
Kepler-1774 b	Kepler-1774	6214.0	4.382	-0.02
Kepler-1775 b	Kepler-1775	5818.0	4.065	0.24
Kepler-1776 b	Kepler-1776	5872.0	4.332	0.1
Kepler-1777 b	Kepler-1777	5771.0	4.374	0.06
Kepler-1778 b	Kepler-1778	6310.0	4.417	-0.06
Kepler-1779 b	Kepler-1779	5730.0	4.394	0.16
Kepler-178 b	Kepler-178	5676.0	4.334	-0.04
Kepler-178 c	Kepler-178	5676.0	4.334	-0.04
Kepler-178 d	Kepler-178	5676.0	4.334	-0.04
Kepler-1780 b	Kepler-1780	5403.0	4.5	0.0
Kepler-1781 b	Kepler-1781	5568.0	4.499	0.44
Kepler-1782 b	Kepler-1782	4931.0	4.605	0.0
Kepler-1783 b	Kepler-1783	5129.0	3.884	-0.16
Kepler-1784 b	Kepler-1784	5442.0	4.409	0.1
Kepler-1785 b	Kepler-1785	5618.0	4.401	0.0
Kepler-1786 b	Kepler-1786	5808.0	4.172	0.14
Kepler-1787 b	Kepler-1787	6060.0	4.509	-0.22
Kepler-1788 b	Kepler-1788	4786.0	4.579	-0.2
Kepler-1789 b	Kepler-1789	5436.0	4.505	0.12
Kepler-179 b	Kepler-179	5302.0	4.613	0.12
Kepler-179 c	Kepler-179	5302.0	4.613	0.12
Kepler-1790 b	Kepler-1790	5866.0	4.175	0.0
Kepler-1791 b	Kepler-1791	5887.0	4.29	-0.06
Kepler-1792 b	Kepler-1792	5229.0	4.378	0.32
Kepler-1793 b	Kepler-1793	5191.0	4.597	-0.06
Kepler-1794 b	Kepler-1794	5052.0	4.503	0.02
Kepler-1795 b	Kepler-1795	4500.0	4.638	0.28
Kepler-1796 b	Kepler-1796	6036.0	4.491	-0.16
Kepler-1797 b	Kepler-1797	6244.0	4.46	-0.2
Kepler-1798 b	Kepler-1798	3967.0	4.674	0.06
Kepler-1799 b	Kepler-1799	5831.0	4.517	0.0
Kepler-18 b	Kepler-18	5345.0	4.31	0.19
Kepler-18 c	Kepler-18	5345.0	4.31	0.19
Kepler-18 d	Kepler-18	5345.0	4.31	0.19
Kepler-180 b	Kepler-180	5731.0	4.343	0.03
Kepler-180 c	Kepler-180	5731.0	4.343	0.03
Kepler-1800 b	Kepler-1800	5343.0	3.764	0.08
Kepler-1801 b	Kepler-1801	5738.0	4.426	-0.06
Kepler-1801 c	Kepler-1801	5738.0	4.426	-0.06
Kepler-1802 b	Kepler-1802	4245.0	4.641	0.0
Kepler-1802 c	Kepler-1802	4245.0	4.641	0.0
Kepler-1804 b	Kepler-1804	5109.0	3.96	0.1
Kepler-1805 b	Kepler-1805	3867.0	4.718	0.1
Kepler-1806 b	Kepler-1806	5311.0	4.588	-0.04
Kepler-1807 b	Kepler-1807	6455.0	4.125	-0.36
Kepler-1808 b	Kepler-1808	5530.0	4.425	-0.34
Kepler-1809 b	Kepler-1809	4901.0	4.618	0.04
Kepler-181 b	Kepler-181	5333.0	4.619	-0.04
Kepler-181 c	Kepler-181	5333.0	4.619	-0.04
Kepler-1810 b	Kepler-1810	5492.0	4.389	0.16
Kepler-1811 b	Kepler-1811	5561.0	4.263	0.16
Kepler-1812 b	Kepler-1812	6174.0	4.417	0.1
Kepler-1813 b	Kepler-1813	5167.0	4.555	-0.04
Kepler-1814 b	Kepler-1814	4922.0	4.505	0.2
Kepler-1814 c	Kepler-1814	4922.0	4.505	0.2
Kepler-1815 b	Kepler-1815	5516.0	4.399	-0.06
Kepler-1816 b	Kepler-1816	5051.0	4.628	-0.24
Kepler-1817 b	Kepler-1817	5316.0	4.459	0.16
Kepler-1818 b	Kepler-1818	6047.0	4.343	-0.08
Kepler-1819 b	Kepler-1819	6090.0	4.447	0.21
Kepler-182 b	Kepler-182	6250.0	4.401	0.072
Kepler-182 c	Kepler-182	6250.0	4.401	0.072
Kepler-1820 b	Kepler-1820	5841.0	4.52	0.07
Kepler-1821 b	Kepler-1821	5475.0	4.521	0.14
Kepler-1822 b	Kepler-1822	5165.0	4.633	-0.32
Kepler-1823 b	Kepler-1823	6000.0	4.363	0.06
Kepler-1824 b	Kepler-1824	6002.0	4.424	0.2
Kepler-1825 b	Kepler-1825	5123.0	4.501	0.14
Kepler-1826 b	Kepler-1826	3821.0	4.755	-0.28
Kepler-1827 b	Kepler-1827	5423.0	4.105	0.08
Kepler-1828 b	Kepler-1828	5806.0	4.528	-0.04
Kepler-1829 b	Kepler-1829	5230.0	4.594	0.0
Kepler-183 b	Kepler-183	5888.0	4.502	0.11
Kepler-183 c	Kepler-183	5888.0	4.502	0.11
Kepler-1830 b	Kepler-1830	6160.0	3.976	0.24
Kepler-1831 b	Kepler-1831	6063.0	4.476	0.07
Kepler-1832 b	Kepler-1832	5242.0	4.556	-0.54
Kepler-1833 b	Kepler-1833	6164.0	4.227	0.38
Kepler-1834 b	Kepler-1834	4821.0	4.529	0.16
Kepler-1834 c	Kepler-1834	4821.0	4.529	0.16
Kepler-1835 b	Kepler-1835	5903.0	4.437	-0.26
Kepler-1836 b	Kepler-1836	6123.0	4.472	-0.14
Kepler-1837 b	Kepler-1837	5966.0	4.493	-0.02
Kepler-1838 b	Kepler-1838	5877.0	3.927	0.04
Kepler-1839 b	Kepler-1839	5926.0	4.506	-0.04
Kepler-184 b	Kepler-184	5788.0	4.51	-0.1958
Kepler-184 c	Kepler-184	5788.0	4.51	-0.1958
Kepler-184 d	Kepler-184	5788.0	4.51	-0.1958
Kepler-1840 b	Kepler-1840	4898.0	4.518	0.14
Kepler-1841 b	Kepler-1841	5190.0	4.446	0.12
Kepler-1842 b	Kepler-1842	5970.0	4.355	0.06
Kepler-1843 b	Kepler-1843	5422.0	3.945	0.02
Kepler-1844 b	Kepler-1844	5776.0	4.554	-0.18
Kepler-1845 b	Kepler-1845	4703.0	4.582	-0.14
Kepler-1846 b	Kepler-1846	4825.0	4.603	0.08
Kepler-1847 b	Kepler-1847	6122.0	4.487	-0.18
Kepler-1848 b	Kepler-1848	4847.0	4.581	0.0
Kepler-1849 b	Kepler-1849	4806.0	4.564	-0.1
Kepler-185 b	Kepler-185	5208.0	4.545	-0.14
Kepler-185 c	Kepler-185	5208.0	4.545	-0.14
Kepler-1850 b	Kepler-1850	4239.0	4.667	-0.22
Kepler-1851 b	Kepler-1851	5982.0	4.535	-0.28
Kepler-1852 b	Kepler-1852	5237.0	4.572	0.24
Kepler-1853 b	Kepler-1853	4821.0	4.529	0.16
Kepler-1854 b	Kepler-1854	5026.0	4.58	0.0
Kepler-1855 b	Kepler-1855	3460.0	4.92	0.07
Kepler-1856 b	Kepler-1856	4948.0	4.508	0.14
Kepler-1857 b	Kepler-1857	6074.0	4.375	-0.54
Kepler-1858 b	Kepler-1858	4939.0	4.506	0.16
Kepler-1859 b	Kepler-1859	5887.0	4.292	0.16
Kepler-1859 c	Kepler-1859	5887.0	4.292	0.16
Kepler-186 b	Kepler-186	3788.0	4.77	-0.28
Kepler-186 c	Kepler-186	3788.0	4.77	-0.28
Kepler-186 d	Kepler-186	3788.0	4.77	-0.28
Kepler-186 e	Kepler-186	3788.0	4.77	-0.28
Kepler-186 f	Kepler-186	3755.0	4.736	-0.26
Kepler-1860 b	Kepler-1860	5420.0	4.502	0.0
Kepler-1861 b	Kepler-1861	5855.0	4.227	0.26
Kepler-1862 b	Kepler-1862	5644.0	4.575	-0.24
Kepler-1863 b	Kepler-1863	5871.0	4.493	0.21
Kepler-1864 b	Kepler-1864	5854.0	4.469	0.06
Kepler-1865 b	Kepler-1865	5420.0	4.487	-0.06
Kepler-1866 b	Kepler-1866	5791.0	4.381	0.16
Kepler-1867 b	Kepler-1867	5693.0	4.57	-0.24
Kepler-1868 b	Kepler-1868	4658.0	4.632	0.0
Kepler-1869 b	Kepler-1869	5808.0	4.522	-0.06
Kepler-1869 c	Kepler-1869	5808.0	4.522	-0.06
Kepler-187 b	Kepler-187	6105.0	4.274	-0.04
Kepler-187 c	Kepler-187	6105.0	4.274	-0.04
Kepler-1870 b	Kepler-1870	5508.0	4.569	0.07
Kepler-1871 b	Kepler-1871	5741.0	4.495	0.12
Kepler-1872 b	Kepler-1872	5223.0	4.505	0.32
Kepler-1873 b	Kepler-1873	5151.0	4.592	0.21
Kepler-1874 b	Kepler-1874	4701.0	4.54	0.24
Kepler-1875 b	Kepler-1875	6161.0	4.545	-0.5
Kepler-1876 b	Kepler-1876	6104.0	4.07136	0.01
Kepler-1877 b	Kepler-1877	5615.0	4.505	0.24
Kepler-1878 b	Kepler-1878	5918.0	4.544	-0.26
Kepler-1879 b	Kepler-1879	5865.0	4.163	0.0
Kepler-188 b	Kepler-188	6021.0	4.346	0.15
Kepler-188 c	Kepler-188	6021.0	4.346	0.15
Kepler-1880 b	Kepler-1880	4380.0	4.71	-0.92
Kepler-1881 b	Kepler-1881	5135.0	4.464	0.12
Kepler-1882 b	Kepler-1882	5691.0	4.139	0.26
Kepler-1883 b	Kepler-1883	6208.0	4.454	-0.12
Kepler-1884 b	Kepler-1884	5984.0	4.521	-0.2
Kepler-1885 b	Kepler-1885	5591.0	4.559	0.07
Kepler-1886 b	Kepler-1886	5745.0	4.559	-0.2
Kepler-1887 b	Kepler-1887	5749.0	4.547	-0.1
Kepler-1888 b	Kepler-1888	5557.0	4.198	0.0
Kepler-1889 b	Kepler-1889	5646.0	4.55	-0.28
Kepler-189 b	Kepler-189	5235.0	4.619	-0.04
Kepler-189 c	Kepler-189	5235.0	4.619	-0.04
Kepler-1890 b	Kepler-1890	6046.0	4.158	-0.16
Kepler-1891 b	Kepler-1891	5516.0	4.544	-0.14
Kepler-1892 b	Kepler-1892	5383.0	4.603	-0.22
Kepler-1893 b	Kepler-1893	5633.0	4.296	0.16
Kepler-1894 b	Kepler-1894	5772.0	4.528	0.0
Kepler-1894 c	Kepler-1894	5772.0	4.528	0.0
Kepler-1895 b	Kepler-1895	5076.0	4.598	0.1
Kepler-1896 b	Kepler-1896	6122.0	4.471	-0.1
Kepler-1897 b	Kepler-1897	5165.0	4.599	0.02
Kepler-1898 b	Kepler-1898	5702.0	4.258	-0.28
Kepler-1899 b	Kepler-1899	4791.0	4.577	0.07
Kepler-19 b	Kepler-19	5541.0	4.55	-0.13
Kepler-19 c	Kepler-19	5544.0	4.51	-0.08
Kepler-19 d	Kepler-19	5544.0	4.51	-0.08
Kepler-190 b	Kepler-190	5106.0	4.561	0.06
Kepler-190 c	Kepler-190	5106.0	4.561	0.06
Kepler-1900 b	Kepler-1900	6173.0	4.447	-0.04
Kepler-1901 b	Kepler-1901	5696.0	4.519	0.14
Kepler-1902 b	Kepler-1902	3729.0	4.733	0.06
Kepler-1903 b	Kepler-1903	6347.0	4.464	-0.34
Kepler-1904 b	Kepler-1904	3805.0	4.767	-0.1
Kepler-1905 b	Kepler-1905	5788.0	4.442	0.16
Kepler-1906 b	Kepler-1906	5868.0	4.53	-0.12
Kepler-1907 b	Kepler-1907	5159.0	4.508	-0.16
Kepler-1907 c	Kepler-1907	5159.0	4.508	-0.16
Kepler-1909 b	Kepler-1909	4935.0	4.589	-0.42
Kepler-191 b	Kepler-191	5282.0	4.594	0.13
Kepler-191 c	Kepler-191	5282.0	4.594	0.13
Kepler-191 d	Kepler-191	5215.0	4.56	-0.05
Kepler-1910 b	Kepler-1910	4234.0	4.63	-0.02
Kepler-1911 b	Kepler-1911	5721.0	4.442	0.0
Kepler-1912 b	Kepler-1912	5734.0	4.462	0.04
Kepler-1913 b	Kepler-1913	6214.0	4.442	0.07
Kepler-1914 b	Kepler-1914	5982.0	4.493	-0.04
Kepler-1915 b	Kepler-1915	6020.0	4.403	-0.06
Kepler-1916 b	Kepler-1916	6246.0	4.433	0.07
Kepler-1917 b	Kepler-1917	5530.0	4.586	-0.22
Kepler-1918 b	Kepler-1918	5889.0	4.492	-0.16
Kepler-1919 b	Kepler-1919	5513.0	4.551	-0.16
Kepler-192 b	Kepler-192	5479.0	4.428	0.357
Kepler-192 c	Kepler-192	5479.0	4.428	0.357
Kepler-192 d	Kepler-192	5487.0	4.46	0.13
Kepler-1920 b	Kepler-1920	6277.0	4.402	0.21
Kepler-1921 b	Kepler-1921	6120.0	3.934	0.02
Kepler-1921 c	Kepler-1921	6120.0	3.934	0.02
Kepler-1922 b	Kepler-1922	5931.0	4.545	-0.28
Kepler-1923 b	Kepler-1923	5881.0	4.259	0.16
Kepler-1924 b	Kepler-1924	5726.0	4.228	0.16
Kepler-1925 b	Kepler-1925	5856.0	4.386	0.16
Kepler-1926 b	Kepler-1926	5256.0	4.483	-0.16
Kepler-1927 b	Kepler-1927	6056.0	3.797	0.14
Kepler-1928 b	Kepler-1928	5720.0	4.533	0.12
Kepler-1929 b	Kepler-1929	5786.0	4.106	-0.02
Kepler-193 b	Kepler-193	6335.0	4.403	0.0
Kepler-193 c	Kepler-193	6335.0	4.403	0.0
Kepler-1930 b	Kepler-1930	5083.0	4.512	0.22
Kepler-1931 b	Kepler-1931	6167.0	4.333	0.12
Kepler-1932 b	Kepler-1932	5278.0	4.576	0.14
Kepler-1933 b	Kepler-1933	5661.0	4.415	0.1
Kepler-1934 b	Kepler-1934	5925.0	4.394	-0.14
Kepler-1935 b	Kepler-1935	5570.0	4.458	-0.18
Kepler-1936 b	Kepler-1936	6501.0	4.054	0.1
Kepler-1937 b	Kepler-1937	6457.0	4.358	-0.06
Kepler-1938 b	Kepler-1938	4522.0	4.615	-0.22
Kepler-1939 b	Kepler-1939	4353.0	4.681	-0.18
Kepler-194 b	Kepler-194	6089.0	4.415	-0.03
Kepler-194 c	Kepler-194	6089.0	4.415	-0.03
Kepler-194 d	Kepler-194	6089.0	4.415	-0.03
Kepler-1940 b	Kepler-1940	5431.0	4.623	-0.44
Kepler-1941 b	Kepler-1941	6404.0	4.393	-0.06
Kepler-1942 b	Kepler-1942	5834.0	4.566	-0.5
Kepler-1943 b	Kepler-1943	6032.0	4.485	-0.06
Kepler-1944 b	Kepler-1944	5585.0	4.49	0.48
Kepler-1945 b	Kepler-1945	4991.0	4.513	0.04
Kepler-1946 b	Kepler-1946	5505.0	4.503	-0.04
Kepler-1947 b	Kepler-1947	6040.0	3.978	-0.44
Kepler-1948 b	Kepler-1948	3872.0	4.714	0.12
Kepler-1949 b	Kepler-1949	6028.0	4.189	0.14
Kepler-195 b	Kepler-195	5329.0	4.603	0.04
Kepler-195 c	Kepler-195	5329.0	4.603	0.04
Kepler-1950 b	Kepler-1950	5455.0	4.457	-0.34
Kepler-1951 b	Kepler-1951	5468.0	4.171	0.14
Kepler-1952 b	Kepler-1952	5973.0	4.171	-0.34
Kepler-1953 b	Kepler-1953	4858.0	4.622	-0.02
Kepler-1954 b	Kepler-1954	5840.0	4.553	-0.24
Kepler-1955 b	Kepler-1955	5825.0	4.237	0.14
Kepler-1956 b	Kepler-1956	4391.0	4.598	0.04
Kepler-1957 b	Kepler-1957	4904.0	4.535	0.0
Kepler-1958 b	Kepler-1958	5749.0	4.547	-0.1
Kepler-1959 b	Kepler-1959	5071.0	4.505	-0.02
Kepler-196 b	Kepler-196	5128.0	4.566	0.03
Kepler-196 c	Kepler-196	5128.0	4.566	0.03
Kepler-196 d	Kepler-196	5132.0	4.571	-0.06
Kepler-1960 b	Kepler-1960	6371.0	4.426	-0.18
Kepler-1961 b	Kepler-1961	5401.0	4.593	-0.16
Kepler-1962 b	Kepler-1962	5700.0	4.434	0.16
Kepler-1963 b	Kepler-1963	5726.0	4.418	-0.1
Kepler-1964 b	Kepler-1964	4803.0	4.623	-0.08
Kepler-1965 b	Kepler-1965	5852.0	4.559	-0.3
